Local time,Open,High,Low,Close,Volume
11.02.2010 02:00:00.000 GMT-0000,1.37747,1.37999,1.37705,1.37836,11247.2
11.02.2010 06:00:00.000 GMT-0000,1.37834,1.37909,1.37374,1.37483,16565.1004
11.02.2010 10:00:00.000 GMT-0000,1.37488,1.37670,1.36842,1.36975,15432.7002
11.02.2010 14:00:00.000 GMT-0000,1.36967,1.36983,1.35930,1.36761,16134.600299999998
11.02.2010 18:00:00.000 GMT-0000,1.36752,1.36959,1.36593,1.36915,13223.7998
11.02.2010 22:00:00.000 GMT-0000,1.36919,1.36937,1.36508,1.36763,7236.1
12.02.2010 02:00:00.000 GMT-0000,1.36766,1.36791,1.36533,1.36708,10963.5
12.02.2010 06:00:00.000 GMT-0000,1.36694,1.36873,1.35640,1.35665,16612.7002
12.02.2010 10:00:00.000 GMT-0000,1.35666,1.35994,1.35276,1.35860,15840.3001
12.02.2010 14:00:00.000 GMT-0000,1.35855,1.36425,1.35486,1.36282,15836.8
12.02.2010 18:00:00.000 GMT-0000,1.36296,1.36364,1.35995,1.36305,13028.7998
14.02.2010 22:00:00.000 GMT-0000,1.36240,1.36294,1.36029,1.36139,6155.5
15.02.2010 02:00:00.000 GMT-0000,1.36136,1.36193,1.35896,1.35933,13526.800000000001
15.02.2010 06:00:00.000 GMT-0000,1.35912,1.36179,1.35768,1.36107,16129.7002
15.02.2010 10:00:00.000 GMT-0000,1.36093,1.36323,1.35916,1.36083,15275.800000000001
15.02.2010 14:00:00.000 GMT-0000,1.36085,1.36197,1.35767,1.36056,16630.5
15.02.2010 18:00:00.000 GMT-0000,1.36058,1.36082,1.35900,1.35959,11130.6001
15.02.2010 22:00:00.000 GMT-0000,1.35972,1.36278,1.35872,1.36208,7181.3001
16.02.2010 02:00:00.000 GMT-0000,1.36215,1.36536,1.36127,1.36431,13658.800000000001
16.02.2010 06:00:00.000 GMT-0000,1.36434,1.36825,1.36322,1.36459,16035.8
16.02.2010 10:00:00.000 GMT-0000,1.36429,1.36754,1.36308,1.36667,16010.900099999999
16.02.2010 14:00:00.000 GMT-0000,1.36678,1.37744,1.36426,1.37527,16883.6999
16.02.2010 18:00:00.000 GMT-0000,1.37537,1.37778,1.37471,1.37677,10856.3
16.02.2010 22:00:00.000 GMT-0000,1.37696,1.37745,1.37530,1.37608,7356.700000000001
17.02.2010 02:00:00.000 GMT-0000,1.37585,1.37812,1.37490,1.37677,13540.4997
17.02.2010 06:00:00.000 GMT-0000,1.37675,1.37892,1.37346,1.37447,16178.700400000002
17.02.2010 10:00:00.000 GMT-0000,1.37454,1.37584,1.37026,1.37195,15675.5
17.02.2010 14:00:00.000 GMT-0000,1.37199,1.37208,1.35974,1.36140,16650.9002
17.02.2010 18:00:00.000 GMT-0000,1.36141,1.36273,1.35834,1.36058,11370.6001
17.02.2010 22:00:00.000 GMT-0000,1.36034,1.36118,1.35615,1.35646,6891.8
18.02.2010 02:00:00.000 GMT-0000,1.35659,1.35809,1.35543,1.35733,13631.499800000001
18.02.2010 06:00:00.000 GMT-0000,1.35740,1.35944,1.35368,1.35707,16098.199999999999
18.02.2010 10:00:00.000 GMT-0000,1.35702,1.35919,1.35447,1.35736,16058.999799999998
18.02.2010 14:00:00.000 GMT-0000,1.35735,1.36529,1.35533,1.35902,16904.0996
18.02.2010 18:00:00.000 GMT-0000,1.35910,1.36216,1.35132,1.35243,11213.8999
18.02.2010 22:00:00.000 GMT-0000,1.35232,1.35335,1.34431,1.34705,7358.5999
19.02.2010 02:00:00.000 GMT-0000,1.34703,1.35077,1.34574,1.34744,13159.500100000001
19.02.2010 06:00:00.000 GMT-0000,1.34720,1.35146,1.34525,1.34927,15888.699700000001
19.02.2010 10:00:00.000 GMT-0000,1.34914,1.35442,1.34839,1.35117,16061.7002
19.02.2010 14:00:00.000 GMT-0000,1.35103,1.35728,1.34797,1.35716,17134.1003
19.02.2010 18:00:00.000 GMT-0000,1.35724,1.36172,1.35615,1.36082,11184.4998
21.02.2010 22:00:00.000 GMT-0000,1.36330,1.36471,1.35993,1.36444,7244.4999
22.02.2010 02:00:00.000 GMT-0000,1.36437,1.36534,1.36253,1.36264,13186.6002
22.02.2010 06:00:00.000 GMT-0000,1.36266,1.36403,1.35877,1.36117,16280.5
22.02.2010 10:00:00.000 GMT-0000,1.36109,1.36309,1.35845,1.36122,15637.399700000002
22.02.2010 14:00:00.000 GMT-0000,1.36117,1.36295,1.35723,1.35920,16473.5
22.02.2010 18:00:00.000 GMT-0000,1.35933,1.36111,1.35784,1.35932,11069.699999999999
22.02.2010 22:00:00.000 GMT-0000,1.35939,1.36114,1.35859,1.35968,7360.8
23.02.2010 02:00:00.000 GMT-0000,1.35965,1.36359,1.35861,1.36303,13063.6999
23.02.2010 06:00:00.000 GMT-0000,1.36284,1.36917,1.36184,1.36387,16183.4002
23.02.2010 10:00:00.000 GMT-0000,1.36355,1.36359,1.35491,1.35675,16031.900099999999
23.02.2010 14:00:00.000 GMT-0000,1.35684,1.35787,1.34984,1.35169,17084.6999
23.02.2010 18:00:00.000 GMT-0000,1.35192,1.35296,1.34950,1.35050,11019.1
23.02.2010 22:00:00.000 GMT-0000,1.35055,1.35459,1.34995,1.35391,7109.9001
24.02.2010 02:00:00.000 GMT-0000,1.35383,1.35506,1.35301,1.35461,13546.6001
24.02.2010 06:00:00.000 GMT-0000,1.35462,1.35494,1.35113,1.35335,16126.099900000001
24.02.2010 10:00:00.000 GMT-0000,1.35337,1.35716,1.35290,1.35474,15578.1001
24.02.2010 14:00:00.000 GMT-0000,1.35453,1.36253,1.35368,1.35448,16855.7002
24.02.2010 18:00:00.000 GMT-0000,1.35449,1.35535,1.35156,1.35338,11067
24.02.2010 22:00:00.000 GMT-0000,1.35352,1.35471,1.34852,1.34986,7013.7001
25.02.2010 02:00:00.000 GMT-0000,1.34975,1.35013,1.34484,1.34620,13765.299900000002
25.02.2010 06:00:00.000 GMT-0000,1.34621,1.34994,1.34551,1.34887,16320.299799999999
25.02.2010 10:00:00.000 GMT-0000,1.34877,1.35162,1.34548,1.34767,15619.5
25.02.2010 14:00:00.000 GMT-0000,1.34757,1.35388,1.34587,1.35212,16933.8999
25.02.2010 18:00:00.000 GMT-0000,1.35223,1.35696,1.35126,1.35478,11243.500199999999
25.02.2010 22:00:00.000 GMT-0000,1.35452,1.35941,1.35271,1.35867,7639.4
