Local time,Open,High,Low,Close,Volume
08.03.2018 02:00:00.000 GMT-0000,1.24003,1.24098,1.23960,1.24041,25131.899800000003
08.03.2018 06:00:00.000 GMT-0000,1.24039,1.24145,1.23780,1.23826,49627.899900000004
08.03.2018 10:00:00.000 GMT-0000,1.23825,1.24460,1.23687,1.24027,68703.4091
08.03.2018 14:00:00.000 GMT-0000,1.24027,1.24047,1.23043,1.23188,69528.2089
08.03.2018 18:00:00.000 GMT-0000,1.23186,1.23197,1.22979,1.23104,32826.3995
08.03.2018 22:00:00.000 GMT-0000,1.23103,1.23187,1.22949,1.22986,29529.011
09.03.2018 02:00:00.000 GMT-0000,1.22988,1.23174,1.22970,1.23151,22759.6001
09.03.2018 06:00:00.000 GMT-0000,1.23151,1.23218,1.22943,1.23019,43840.3199
09.03.2018 10:00:00.000 GMT-0000,1.23020,1.23133,1.22730,1.22933,56326.9795
09.03.2018 14:00:00.000 GMT-0000,1.22932,1.23342,1.22913,1.23174,91375.28030000001
09.03.2018 18:00:00.000 GMT-0000,1.23178,1.23212,1.23025,1.23041,29786.6396
11.03.2018 21:00:00.000 GMT-0000,1.23094,1.23133,1.23060,1.23106,15844.810099999999
12.03.2018 01:00:00.000 GMT-0000,1.23105,1.23257,1.23061,1.23249,23273.120300000002
12.03.2018 05:00:00.000 GMT-0000,1.23248,1.23408,1.23146,1.23342,35899.4199
12.03.2018 09:00:00.000 GMT-0000,1.23342,1.23346,1.22903,1.23012,48768.418900000004
12.03.2018 13:00:00.000 GMT-0000,1.23013,1.23263,1.22944,1.23192,53132.6894
12.03.2018 17:00:00.000 GMT-0000,1.23193,1.23455,1.23153,1.23339,26943.93
12.03.2018 21:00:00.000 GMT-0000,1.23332,1.23453,1.23320,1.23399,17068.9302
13.03.2018 01:00:00.000 GMT-0000,1.23400,1.23415,1.23259,1.23275,21784.7197
13.03.2018 05:00:00.000 GMT-0000,1.23275,1.23357,1.23145,1.23340,36998.6895
13.03.2018 09:00:00.000 GMT-0000,1.23338,1.23852,1.23237,1.23662,60278.0391
13.03.2018 13:00:00.000 GMT-0000,1.23660,1.24074,1.23400,1.24011,76294.8808
13.03.2018 17:00:00.000 GMT-0000,1.24012,1.24061,1.23840,1.23894,37946.4297
13.03.2018 21:00:00.000 GMT-0000,1.23893,1.23985,1.23889,1.23941,15013.490000000002
14.03.2018 01:00:00.000 GMT-0000,1.23942,1.24117,1.23902,1.24073,23561.7203
14.03.2018 05:00:00.000 GMT-0000,1.24073,1.24125,1.23637,1.23749,40548.6694
14.03.2018 09:00:00.000 GMT-0000,1.23749,1.23966,1.23614,1.23628,48799.998999999996
14.03.2018 13:00:00.000 GMT-0000,1.23629,1.23783,1.23471,1.23673,62037.8301
14.03.2018 17:00:00.000 GMT-0000,1.23675,1.23784,1.23652,1.23673,31555.1495
14.03.2018 21:00:00.000 GMT-0000,1.23671,1.23836,1.23647,1.23815,16904.920100000003
15.03.2018 01:00:00.000 GMT-0000,1.23816,1.23835,1.23746,1.23813,21853.479900000002
15.03.2018 05:00:00.000 GMT-0000,1.23812,1.23821,1.23609,1.23648,37151.609899999996
15.03.2018 09:00:00.000 GMT-0000,1.23648,1.23679,1.23351,1.23384,52177.6904
15.03.2018 13:00:00.000 GMT-0000,1.23386,1.23477,1.23111,1.23160,60005.04980000001
15.03.2018 17:00:00.000 GMT-0000,1.23161,1.23351,1.23001,1.23043,35684.390100000004
15.03.2018 21:00:00.000 GMT-0000,1.23039,1.23099,1.23023,1.23040,15419.0999
16.03.2018 01:00:00.000 GMT-0000,1.23040,1.23131,1.22951,1.23103,26013.29
16.03.2018 05:00:00.000 GMT-0000,1.23104,1.23247,1.23064,1.23181,30642.879800000002
16.03.2018 09:00:00.000 GMT-0000,1.23179,1.23360,1.23085,1.23087,43857.2998
16.03.2018 13:00:00.000 GMT-0000,1.23085,1.23097,1.22602,1.22912,60698.951199999996
16.03.2018 17:00:00.000 GMT-0000,1.22912,1.22936,1.22772,1.22889,29142.7993
18.03.2018 21:00:00.000 GMT-0000,1.22817,1.22919,1.22709,1.22709,16826.1397
19.03.2018 01:00:00.000 GMT-0000,1.22709,1.22730,1.22649,1.22666,21147.5801
19.03.2018 05:00:00.000 GMT-0000,1.22666,1.22806,1.22579,1.22800,32564.1396
19.03.2018 09:00:00.000 GMT-0000,1.22797,1.23254,1.22725,1.23026,58339.7305
19.03.2018 13:00:00.000 GMT-0000,1.23026,1.23371,1.23013,1.23332,56408.0704
19.03.2018 17:00:00.000 GMT-0000,1.23333,1.23586,1.23332,1.23348,40211.8707
19.03.2018 21:00:00.000 GMT-0000,1.23348,1.23448,1.23323,1.23411,19634.2099
20.03.2018 01:00:00.000 GMT-0000,1.23410,1.23502,1.23370,1.23385,27551.849500000004
20.03.2018 05:00:00.000 GMT-0000,1.23385,1.23545,1.23335,1.23460,38912.7197
20.03.2018 09:00:00.000 GMT-0000,1.23459,1.23465,1.22799,1.22842,55619.80959999999
20.03.2018 13:00:00.000 GMT-0000,1.22843,1.22867,1.22455,1.22539,66602.2792
20.03.2018 17:00:00.000 GMT-0000,1.22538,1.22643,1.22399,1.22413,32562.1099
20.03.2018 21:00:00.000 GMT-0000,1.22412,1.22565,1.22402,1.22561,13675.409899999999
21.03.2018 01:00:00.000 GMT-0000,1.22561,1.22666,1.22497,1.22609,21784.9102
21.03.2018 05:00:00.000 GMT-0000,1.22609,1.22907,1.22600,1.22797,33621.6802
21.03.2018 09:00:00.000 GMT-0000,1.22798,1.22865,1.22644,1.22848,56807.7607
21.03.2018 13:00:00.000 GMT-0000,1.22848,1.22957,1.22571,1.22620,61166.3994
21.03.2018 17:00:00.000 GMT-0000,1.22620,1.23499,1.22512,1.23378,72494.58210000001
21.03.2018 21:00:00.000 GMT-0000,1.23376,1.23689,1.23372,1.23679,20182.5796
22.03.2018 01:00:00.000 GMT-0000,1.23677,1.23690,1.23549,1.23605,24504.4898
22.03.2018 05:00:00.000 GMT-0000,1.23601,1.23884,1.23416,1.23565,42219.9501
22.03.2018 09:00:00.000 GMT-0000,1.23565,1.23593,1.23065,1.23132,61948.808600000004
22.03.2018 13:00:00.000 GMT-0000,1.23136,1.23254,1.22855,1.23063,78989.7911
22.03.2018 17:00:00.000 GMT-0000,1.23062,1.23225,1.22919,1.23017,47594.9292
22.03.2018 21:00:00.000 GMT-0000,1.23017,1.23411,1.23001,1.23365,32741.5605
23.03.2018 01:00:00.000 GMT-0000,1.23365,1.23413,1.23255,1.23344,27561.109800000002
23.03.2018 05:00:00.000 GMT-0000,1.23344,1.23486,1.23166,1.23362,47136.831099999996
23.03.2018 09:00:00.000 GMT-0000,1.23364,1.23597,1.23195,1.23382,55295.0009
23.03.2018 13:00:00.000 GMT-0000,1.23384,1.23666,1.23228,1.23626,67583.82029999999
23.03.2018 17:00:00.000 GMT-0000,1.23627,1.23733,1.23508,1.23522,42404.1401
25.03.2018 22:00:00.000 GMT+0100,1.23470,1.23814,1.23470,1.23694,17183.019999999997
26.03.2018 02:00:00.000 GMT+0100,1.23691,1.23811,1.23641,1.23733,24390.8105
26.03.2018 06:00:00.000 GMT+0100,1.23734,1.23987,1.23588,1.23921,47713.251000000004
26.03.2018 10:00:00.000 GMT+0100,1.23920,1.24169,1.23916,1.24003,62715.2891
26.03.2018 14:00:00.000 GMT+0100,1.24003,1.24499,1.23979,1.24442,71646.5108
26.03.2018 18:00:00.000 GMT+0100,1.24441,1.24615,1.24412,1.24436,39283.1499
26.03.2018 22:00:00.000 GMT+0100,1.24433,1.24577,1.24417,1.24495,20765.0699
27.03.2018 02:00:00.000 GMT+0100,1.24495,1.24550,1.24422,1.24496,76802.6118
27.03.2018 06:00:00.000 GMT+0100,1.24497,1.24765,1.24261,1.24298,51234.92
27.03.2018 10:00:00.000 GMT+0100,1.24298,1.24307,1.23723,1.23869,56959.131799999996
27.03.2018 14:00:00.000 GMT+0100,1.23867,1.24158,1.23774,1.24134,66454.13
27.03.2018 18:00:00.000 GMT+0100,1.24134,1.24149,1.23945,1.24022,37726.3801
27.03.2018 22:00:00.000 GMT+0100,1.24018,1.24158,1.24008,1.24126,19788.119599999998
28.03.2018 02:00:00.000 GMT+0100,1.24127,1.24215,1.24071,1.24081,24967.9902
28.03.2018 06:00:00.000 GMT+0100,1.24081,1.24103,1.23764,1.23974,51589.8393
28.03.2018 10:00:00.000 GMT+0100,1.23974,1.24087,1.23771,1.23830,61534.17969999999
28.03.2018 14:00:00.000 GMT+0100,1.23829,1.23838,1.23349,1.23459,72219.06049999999
28.03.2018 18:00:00.000 GMT+0100,1.23458,1.23509,1.23001,1.23085,40800.1601
28.03.2018 22:00:00.000 GMT+0100,1.23081,1.23143,1.23015,1.23125,17601.2798
29.03.2018 02:00:00.000 GMT+0100,1.23125,1.23310,1.23120,1.23302,24780.2202
29.03.2018 06:00:00.000 GMT+0100,1.23302,1.23351,1.22956,1.23068,51968.9307
29.03.2018 10:00:00.000 GMT+0100,1.23070,1.23351,1.22975,1.23189,47836.3194
29.03.2018 14:00:00.000 GMT+0100,1.23186,1.23352,1.22838,1.22904,63723.1289
29.03.2018 18:00:00.000 GMT+0100,1.22905,1.23102,1.22856,1.23002,36933.5801
29.03.2018 22:00:00.000 GMT+0100,1.23003,1.23088,1.22898,1.23001,18550.9505
30.03.2018 02:00:00.000 GMT+0100,1.23001,1.23176,1.22996,1.23115,19356.0003
30.03.2018 06:00:00.000 GMT+0100,1.23115,1.23305,1.23058,1.23280,17817.230199999998
30.03.2018 10:00:00.000 GMT+0100,1.23281,1.23302,1.23228,1.23275,8377.4401
30.03.2018 14:00:00.000 GMT+0100,1.23275,1.23287,1.23114,1.23256,15563.56
30.03.2018 18:00:00.000 GMT+0100,1.23257,1.23274,1.23148,1.23200,8633.5997
01.04.2018 22:00:00.000 GMT+0100,1.23199,1.23230,1.23107,1.23217,13274.6502
02.04.2018 02:00:00.000 GMT+0100,1.23219,1.23282,1.23148,1.23169,13824.2402
02.04.2018 06:00:00.000 GMT+0100,1.23169,1.23318,1.23116,1.23288,16454.9597
02.04.2018 10:00:00.000 GMT+0100,1.23289,1.23449,1.23265,1.23358,23543.96
02.04.2018 14:00:00.000 GMT+0100,1.23358,1.23373,1.22820,1.22940,52304.7705
02.04.2018 18:00:00.000 GMT+0100,1.22940,1.23070,1.22880,1.23010,35852.3897
02.04.2018 22:00:00.000 GMT+0100,1.23008,1.23053,1.22921,1.23032,13783.3598
03.04.2018 02:00:00.000 GMT+0100,1.23033,1.23116,1.22969,1.23095,16223.0298
03.04.2018 06:00:00.000 GMT+0100,1.23095,1.23352,1.23034,1.23166,44527.1996
03.04.2018 10:00:00.000 GMT+0100,1.23166,1.23188,1.22861,1.22957,51985.2803
03.04.2018 14:00:00.000 GMT+0100,1.22958,1.22988,1.22537,1.22664,65925.12109999999
03.04.2018 18:00:00.000 GMT+0100,1.22666,1.22738,1.22605,1.22705,37233.8691
03.04.2018 22:00:00.000 GMT+0100,1.22704,1.22808,1.22642,1.22788,11018.0801
04.04.2018 02:00:00.000 GMT+0100,1.22787,1.22870,1.22741,1.22781,19403.9497
04.04.2018 06:00:00.000 GMT+0100,1.22781,1.23145,1.22570,1.22916,49655.899
04.04.2018 10:00:00.000 GMT+0100,1.22915,1.23003,1.22708,1.22965,52558.0898
04.04.2018 14:00:00.000 GMT+0100,1.22965,1.23098,1.22869,1.22939,63246.628899999996
04.04.2018 18:00:00.000 GMT+0100,1.22940,1.22943,1.22737,1.22776,36780.5303
04.04.2018 22:00:00.000 GMT+0100,1.22772,1.22901,1.22768,1.22860,12129.7497
05.04.2018 02:00:00.000 GMT+0100,1.22860,1.22894,1.22746,1.22767,16348.900099999999
05.04.2018 06:00:00.000 GMT+0100,1.22767,1.22789,1.22490,1.22650,40621.0596
05.04.2018 10:00:00.000 GMT+0100,1.22651,1.22835,1.22357,1.22499,52641.410200000006
05.04.2018 14:00:00.000 GMT+0100,1.22498,1.22686,1.22182,1.22361,67536.0507
05.04.2018 18:00:00.000 GMT+0100,1.22361,1.22411,1.22241,1.22397,31007.640199999998
05.04.2018 22:00:00.000 GMT+0100,1.22398,1.22543,1.22366,1.22489,26139.310599999997
06.04.2018 02:00:00.000 GMT+0100,1.22489,1.22598,1.22340,1.22382,33098.1191
06.04.2018 06:00:00.000 GMT+0100,1.22382,1.22425,1.22151,1.22349,54593.8008
06.04.2018 10:00:00.000 GMT+0100,1.22349,1.22566,1.22193,1.22476,55261.83
06.04.2018 14:00:00.000 GMT+0100,1.22479,1.22800,1.22439,1.22756,70626.95019999999
06.04.2018 18:00:00.000 GMT+0100,1.22756,1.22907,1.22678,1.22792,41825.3301
08.04.2018 22:00:00.000 GMT+0100,1.22824,1.22833,1.22656,1.22747,15881.06
09.04.2018 02:00:00.000 GMT+0100,1.22749,1.22774,1.22658,1.22772,26184.3599
09.04.2018 06:00:00.000 GMT+0100,1.22772,1.22864,1.22602,1.22799,51569.2402
09.04.2018 10:00:00.000 GMT+0100,1.22799,1.23135,1.22622,1.23133,54515.7607
09.04.2018 14:00:00.000 GMT+0100,1.23132,1.23308,1.23072,1.23181,57188.9697
09.04.2018 18:00:00.000 GMT+0100,1.23184,1.23254,1.23126,1.23204,40669.68
09.04.2018 22:00:00.000 GMT+0100,1.23205,1.23289,1.23184,1.23252,16424.7603
10.04.2018 02:00:00.000 GMT+0100,1.23253,1.23268,1.23066,1.23185,33297.340299999996
10.04.2018 06:00:00.000 GMT+0100,1.23185,1.23351,1.23027,1.23248,53227.6304
10.04.2018 10:00:00.000 GMT+0100,1.23248,1.23776,1.23176,1.23487,58090.0801
10.04.2018 14:00:00.000 GMT+0100,1.23481,1.23679,1.23243,1.23401,65132.1114
10.04.2018 18:00:00.000 GMT+0100,1.23403,1.23612,1.23399,1.23555,40928.7998
10.04.2018 22:00:00.000 GMT+0100,1.23554,1.23650,1.23503,1.23609,15862.1899
11.04.2018 02:00:00.000 GMT+0100,1.23609,1.23642,1.23526,1.23638,23260.6401
11.04.2018 06:00:00.000 GMT+0100,1.23638,1.23872,1.23621,1.23772,46406.5401
11.04.2018 10:00:00.000 GMT+0100,1.23770,1.23964,1.23622,1.23753,54517.7304
11.04.2018 14:00:00.000 GMT+0100,1.23753,1.23929,1.23682,1.23745,119133.14839999999
11.04.2018 18:00:00.000 GMT+0100,1.23745,1.23780,1.23470,1.23666,41480.2901
11.04.2018 22:00:00.000 GMT+0100,1.23664,1.23797,1.23636,1.23758,15883.459899999998
12.04.2018 02:00:00.000 GMT+0100,1.23758,1.23782,1.23569,1.23582,28334.52
12.04.2018 06:00:00.000 GMT+0100,1.23583,1.23739,1.23450,1.23457,47950.8398
12.04.2018 10:00:00.000 GMT+0100,1.23458,1.23515,1.23120,1.23155,65715.0107
12.04.2018 14:00:00.000 GMT+0100,1.23154,1.23359,1.22993,1.23343,57357.4112
12.04.2018 18:00:00.000 GMT+0100,1.23343,1.23395,1.23246,1.23264,32618.570399999997
12.04.2018 22:00:00.000 GMT+0100,1.23263,1.23328,1.23246,1.23285,14083.900300000001
13.04.2018 02:00:00.000 GMT+0100,1.23288,1.23332,1.23213,1.23288,20217.54
13.04.2018 06:00:00.000 GMT+0100,1.23288,1.23458,1.23172,1.23348,48431.3798
13.04.2018 10:00:00.000 GMT+0100,1.23347,1.23398,1.23070,1.23160,46830.588800000005
13.04.2018 14:00:00.000 GMT+0100,1.23161,1.23439,1.23159,1.23417,51593.590899999996
13.04.2018 18:00:00.000 GMT+0100,1.23421,1.23425,1.23272,1.23282,32971.2696
15.04.2018 22:00:00.000 GMT+0100,1.23278,1.23401,1.23231,1.23390,12439.7697
16.04.2018 02:00:00.000 GMT+0100,1.23390,1.23427,1.23309,1.23309,18698.54
16.04.2018 06:00:00.000 GMT+0100,1.23309,1.23685,1.23242,1.23644,47289.279800000004
16.04.2018 10:00:00.000 GMT+0100,1.23644,1.23831,1.23566,1.23812,47353.9502
16.04.2018 14:00:00.000 GMT+0100,1.23812,1.23945,1.23624,1.23826,56594.5703
16.04.2018 18:00:00.000 GMT+0100,1.23828,1.23838,1.23744,1.23791,30564.120600000002
16.04.2018 22:00:00.000 GMT+0100,1.23783,1.23875,1.23783,1.23834,13860.8799
17.04.2018 02:00:00.000 GMT+0100,1.23835,1.23877,1.23757,1.23822,19575.0698
17.04.2018 06:00:00.000 GMT+0100,1.23822,1.24136,1.23816,1.23853,43428.0308
17.04.2018 10:00:00.000 GMT+0100,1.23855,1.23869,1.23452,1.23477,51303.2304
17.04.2018 14:00:00.000 GMT+0100,1.23476,1.23613,1.23362,1.23550,56334.1904
17.04.2018 18:00:00.000 GMT+0100,1.23551,1.23761,1.23539,1.23696,35449.5498
17.04.2018 22:00:00.000 GMT+0100,1.23693,1.23749,1.23666,1.23700,13257.8398
18.04.2018 02:00:00.000 GMT+0100,1.23700,1.23822,1.23649,1.23772,21867.179600000003
18.04.2018 06:00:00.000 GMT+0100,1.23770,1.23806,1.23488,1.23596,52924.15030000001
18.04.2018 10:00:00.000 GMT+0100,1.23592,1.23950,1.23418,1.23914,56449.789000000004
18.04.2018 14:00:00.000 GMT+0100,1.23913,1.23971,1.23711,1.23901,55212.798800000004
18.04.2018 18:00:00.000 GMT+0100,1.23900,1.23928,1.23722,1.23736,31426.889600000002
18.04.2018 22:00:00.000 GMT+0100,1.23737,1.23836,1.23703,1.23722,16524.290399999998
19.04.2018 02:00:00.000 GMT+0100,1.23722,1.23855,1.23646,1.23781,23863.65
19.04.2018 06:00:00.000 GMT+0100,1.23781,1.24001,1.23600,1.23661,50162.25
19.04.2018 10:00:00.000 GMT+0100,1.23661,1.23854,1.23549,1.23792,49871.791
19.04.2018 14:00:00.000 GMT+0100,1.23791,1.23846,1.23290,1.23447,60542.558600000004
19.04.2018 18:00:00.000 GMT+0100,1.23449,1.23584,1.23357,1.23453,38821.8808
19.04.2018 22:00:00.000 GMT+0100,1.23451,1.23487,1.23391,1.23472,15300.21
20.04.2018 02:00:00.000 GMT+0100,1.23471,1.23482,1.23362,1.23408,22740.9502
20.04.2018 06:00:00.000 GMT+0100,1.23408,1.23529,1.23122,1.23146,50140.7095
20.04.2018 10:00:00.000 GMT+0100,1.23145,1.23156,1.22899,1.22904,44228.7099
20.04.2018 14:00:00.000 GMT+0100,1.22906,1.23001,1.22499,1.22966,54525.949100000005
20.04.2018 18:00:00.000 GMT+0100,1.22965,1.22966,1.22799,1.22846,27596.449800000002
22.04.2018 22:00:00.000 GMT+0100,1.22699,1.22880,1.22681,1.22706,17988.920299999998
23.04.2018 02:00:00.000 GMT+0100,1.22707,1.22794,1.22648,1.22717,25549.9898
23.04.2018 06:00:00.000 GMT+0100,1.22717,1.22894,1.22376,1.22383,54321.490699999995
23.04.2018 10:00:00.000 GMT+0100,1.22383,1.22443,1.22250,1.22404,50876.6211
23.04.2018 14:00:00.000 GMT+0100,1.22406,1.22454,1.22105,1.22179,59757.3799
23.04.2018 18:00:00.000 GMT+0100,1.22180,1.22180,1.21977,1.22084,37838.081099999996
23.04.2018 22:00:00.000 GMT+0100,1.22082,1.22115,1.22017,1.22066,16306.7698
24.04.2018 02:00:00.000 GMT+0100,1.22066,1.22146,1.21845,1.22131,29648.150400000002
24.04.2018 06:00:00.000 GMT+0100,1.22132,1.22237,1.21817,1.22029,43581.3705
24.04.2018 10:00:00.000 GMT+0100,1.22032,1.22230,1.21963,1.22066,41273.1894
24.04.2018 14:00:00.000 GMT+0100,1.22066,1.22434,1.22013,1.22404,58906.970799999996
24.04.2018 18:00:00.000 GMT+0100,1.22404,1.22448,1.22312,1.22320,35615.3701
24.04.2018 22:00:00.000 GMT+0100,1.22318,1.22387,1.22245,1.22294,15733.4503
25.04.2018 02:00:00.000 GMT+0100,1.22294,1.22308,1.22153,1.22171,24706.0303
25.04.2018 06:00:00.000 GMT+0100,1.22170,1.22182,1.21867,1.22027,46567.3994
25.04.2018 10:00:00.000 GMT+0100,1.22027,1.22153,1.21703,1.21833,51429.779200000004
25.04.2018 14:00:00.000 GMT+0100,1.21835,1.21998,1.21678,1.21850,56973.8506
25.04.2018 18:00:00.000 GMT+0100,1.21850,1.21885,1.21600,1.21605,32711.809500000003
25.04.2018 22:00:00.000 GMT+0100,1.21608,1.21773,1.21599,1.21723,18859.119899999998
26.04.2018 02:00:00.000 GMT+0100,1.21725,1.21815,1.21679,1.21755,30433.940499999997
26.04.2018 06:00:00.000 GMT+0100,1.21756,1.21883,1.21560,1.21714,48606.3207
26.04.2018 10:00:00.000 GMT+0100,1.21713,1.22099,1.21451,1.21995,58310.4306
26.04.2018 14:00:00.000 GMT+0100,1.21997,1.22041,1.20980,1.21257,71951.2402
26.04.2018 18:00:00.000 GMT+0100,1.21257,1.21298,1.20962,1.21032,29722.2495
26.04.2018 22:00:00.000 GMT+0100,1.21029,1.21095,1.21012,1.21076,14698.2295
27.04.2018 02:00:00.000 GMT+0100,1.21075,1.21164,1.20965,1.21116,21847.5997
27.04.2018 06:00:00.000 GMT+0100,1.21115,1.21120,1.20647,1.20715,45721.4995
27.04.2018 10:00:00.000 GMT+0100,1.20715,1.20949,1.20556,1.20844,48138.0195
27.04.2018 14:00:00.000 GMT+0100,1.20845,1.21177,1.20734,1.21114,53435.1992
27.04.2018 18:00:00.000 GMT+0100,1.21114,1.21327,1.21002,1.21291,33839.8301
29.04.2018 22:00:00.000 GMT+0100,1.21224,1.21318,1.21188,1.21284,12601.180199999999
30.04.2018 02:00:00.000 GMT+0100,1.21285,1.21341,1.21212,1.21290,20472.769999999997
30.04.2018 06:00:00.000 GMT+0100,1.21291,1.21386,1.21019,1.21040,46328.8296
30.04.2018 10:00:00.000 GMT+0100,1.21041,1.21213,1.20722,1.20872,51954.2803
30.04.2018 14:00:00.000 GMT+0100,1.20872,1.21062,1.20643,1.21007,61881.300800000005
30.04.2018 18:00:00.000 GMT+0100,1.21001,1.21017,1.20725,1.20777,34604.841
30.04.2018 22:00:00.000 GMT+0100,1.20768,1.20841,1.20673,1.20793,15880.039799999999
01.05.2018 02:00:00.000 GMT+0100,1.20793,1.20803,1.20706,1.20721,16142.07
01.05.2018 06:00:00.000 GMT+0100,1.20722,1.20723,1.20327,1.20341,35416.04
01.05.2018 10:00:00.000 GMT+0100,1.20343,1.20412,1.20169,1.20246,42793.3506
01.05.2018 14:00:00.000 GMT+0100,1.20245,1.20313,1.19814,1.20163,62600.8691
01.05.2018 18:00:00.000 GMT+0100,1.20161,1.20172,1.19881,1.19924,38951.1894
01.05.2018 22:00:00.000 GMT+0100,1.19922,1.19994,1.19874,1.19907,15304.319800000001
02.05.2018 02:00:00.000 GMT+0100,1.19907,1.20112,1.19891,1.20033,22975.5996
02.05.2018 06:00:00.000 GMT+0100,1.20032,1.20316,1.19899,1.19999,51441.4994
02.05.2018 10:00:00.000 GMT+0100,1.19995,1.20125,1.19933,1.20114,53365.1797
02.05.2018 14:00:00.000 GMT+0100,1.20114,1.20120,1.19531,1.19673,62600.5712
02.05.2018 18:00:00.000 GMT+0100,1.19673,1.20255,1.19378,1.19504,66325.85
02.05.2018 22:00:00.000 GMT+0100,1.19504,1.19672,1.19475,1.19672,14530.689999999999
03.05.2018 02:00:00.000 GMT+0100,1.19672,1.19888,1.19640,1.19883,25670.08
03.05.2018 06:00:00.000 GMT+0100,1.19882,1.20087,1.19662,1.19861,51946.0195
03.05.2018 10:00:00.000 GMT+0100,1.19855,1.20032,1.19650,1.19793,55917.5596
03.05.2018 14:00:00.000 GMT+0100,1.19794,1.19900,1.19492,1.19879,67584.5292
03.05.2018 18:00:00.000 GMT+0100,1.19883,1.20041,1.19711,1.19881,45846.7807
03.05.2018 22:00:00.000 GMT+0100,1.19877,1.19924,1.19801,1.19841,14067.6401
04.05.2018 02:00:00.000 GMT+0100,1.19842,1.19954,1.19820,1.19860,16010.5297
04.05.2018 06:00:00.000 GMT+0100,1.19859,1.19875,1.19585,1.19628,38508.5602
04.05.2018 10:00:00.000 GMT+0100,1.19628,1.19939,1.19528,1.19671,46567.6503
04.05.2018 14:00:00.000 GMT+0100,1.19670,1.19672,1.19107,1.19631,72158.2891
04.05.2018 18:00:00.000 GMT+0100,1.19631,1.19658,1.19525,1.19550,29198.2404
06.05.2018 22:00:00.000 GMT+0100,1.19557,1.19697,1.19533,1.19697,13093.1001
07.05.2018 02:00:00.000 GMT+0100,1.19697,1.19779,1.19595,1.19601,19538.9106
07.05.2018 06:00:00.000 GMT+0100,1.19601,1.19607,1.19215,1.19307,36552.6002
07.05.2018 10:00:00.000 GMT+0100,1.19306,1.19330,1.18975,1.19189,40438.9599
07.05.2018 14:00:00.000 GMT+0100,1.19189,1.19378,1.19049,1.19330,52467.5401
07.05.2018 18:00:00.000 GMT+0100,1.19327,1.19338,1.19193,1.19220,36746.5001
07.05.2018 22:00:00.000 GMT+0100,1.19215,1.19387,1.19197,1.19360,14765.51
08.05.2018 02:00:00.000 GMT+0100,1.19361,1.19362,1.19086,1.19127,23103.73
08.05.2018 06:00:00.000 GMT+0100,1.19127,1.19328,1.18828,1.18882,47299.4395
08.05.2018 10:00:00.000 GMT+0100,1.18883,1.18956,1.18617,1.18651,46560.219600000004
08.05.2018 14:00:00.000 GMT+0100,1.18650,1.18862,1.18380,1.18794,64805.3302
08.05.2018 18:00:00.000 GMT+0100,1.18795,1.18835,1.18557,1.18641,42673.8491
08.05.2018 22:00:00.000 GMT+0100,1.18638,1.18697,1.18534,1.18540,14902.08
09.05.2018 02:00:00.000 GMT+0100,1.18542,1.18597,1.18427,1.18550,25837.1702
09.05.2018 06:00:00.000 GMT+0100,1.18549,1.18589,1.18227,1.18560,47691
09.05.2018 10:00:00.000 GMT+0100,1.18560,1.18969,1.18500,1.18856,56851.859300000004
09.05.2018 14:00:00.000 GMT+0100,1.18858,1.18863,1.18410,1.18553,60879.8008
09.05.2018 18:00:00.000 GMT+0100,1.18555,1.18680,1.18476,1.18502,30979.0408
09.05.2018 22:00:00.000 GMT+0100,1.18502,1.18557,1.18429,1.18490,16282.290299999999
10.05.2018 02:00:00.000 GMT+0100,1.18490,1.18752,1.18465,1.18731,26291.6103
10.05.2018 06:00:00.000 GMT+0100,1.18733,1.18791,1.18513,1.18735,51322.2391
10.05.2018 10:00:00.000 GMT+0100,1.18737,1.19361,1.18710,1.19271,62144.6893
10.05.2018 14:00:00.000 GMT+0100,1.19269,1.19463,1.18750,1.19106,69079.95999999999
10.05.2018 18:00:00.000 GMT+0100,1.19107,1.19337,1.19087,1.19149,37997.02099999999
10.05.2018 22:00:00.000 GMT+0100,1.19151,1.19240,1.19111,1.19230,16431.2097
11.05.2018 02:00:00.000 GMT+0100,1.19231,1.19249,1.19111,1.19143,17513.3699
11.05.2018 06:00:00.000 GMT+0100,1.19144,1.19256,1.18911,1.19212,46581.1299
11.05.2018 10:00:00.000 GMT+0100,1.19212,1.19586,1.19132,1.19507,48057.8995
11.05.2018 14:00:00.000 GMT+0100,1.19507,1.19678,1.19332,1.19577,63873.008700000006
11.05.2018 18:00:00.000 GMT+0100,1.19579,1.19587,1.19349,1.19395,34768.3502
13.05.2018 22:00:00.000 GMT+0100,1.19385,1.19642,1.19379,1.19642,16888.869899999998
14.05.2018 02:00:00.000 GMT+0100,1.19642,1.19686,1.19560,1.19563,20514.67
14.05.2018 06:00:00.000 GMT+0100,1.19562,1.19859,1.19511,1.19843,52380.9101
14.05.2018 10:00:00.000 GMT+0100,1.19843,1.19929,1.19725,1.19848,49796.1904
14.05.2018 14:00:00.000 GMT+0100,1.19847,1.19959,1.19620,1.19759,62820.2197
14.05.2018 18:00:00.000 GMT+0100,1.19760,1.19762,1.19260,1.19261,43679.2998
14.05.2018 22:00:00.000 GMT+0100,1.19261,1.19382,1.19231,1.19363,16017.169999999998
