Local time,Open,High,Low,Close,Volume
16.01.2018 22:00:00.000 GMT-0000,135.398,135.830,135.290,135.711,35488.6301
17.01.2018 02:00:00.000 GMT-0000,135.712,135.902,135.635,135.726,36718.6894
17.01.2018 06:00:00.000 GMT-0000,135.725,135.747,135.241,135.503,44192.3702
17.01.2018 10:00:00.000 GMT-0000,135.502,135.651,135.155,135.361,39237.8702
17.01.2018 14:00:00.000 GMT-0000,135.360,135.711,135.211,135.709,47873.9493
17.01.2018 18:00:00.000 GMT-0000,135.708,135.985,135.564,135.611,42211.1998
17.01.2018 22:00:00.000 GMT-0000,135.584,135.787,135.457,135.686,33743.6201
18.01.2018 02:00:00.000 GMT-0000,135.686,135.847,135.619,135.652,35386.9805
18.01.2018 06:00:00.000 GMT-0000,135.652,135.959,135.582,135.956,39626.6699
18.01.2018 10:00:00.000 GMT-0000,135.958,136.310,135.916,136.134,37078.9101
18.01.2018 14:00:00.000 GMT-0000,136.135,136.153,135.567,135.685,47861.4697
18.01.2018 18:00:00.000 GMT-0000,135.686,136.005,135.634,135.934,31328.75
18.01.2018 22:00:00.000 GMT-0000,135.931,136.010,135.798,135.961,32107.659999999996
19.01.2018 02:00:00.000 GMT-0000,135.961,136.047,135.875,135.940,33222.9203
19.01.2018 06:00:00.000 GMT-0000,135.939,136.025,135.635,135.880,43255.7491
19.01.2018 10:00:00.000 GMT-0000,135.880,135.889,135.314,135.371,42775.630900000004
19.01.2018 14:00:00.000 GMT-0000,135.369,135.557,135.185,135.301,46430.5806
19.01.2018 18:00:00.000 GMT-0000,135.301,135.516,135.183,135.369,31585.02
21.01.2018 22:00:00.000 GMT-0000,135.666,135.705,135.458,135.505,46385.419
22.01.2018 02:00:00.000 GMT-0000,135.505,135.580,135.345,135.510,30803.8896
22.01.2018 06:00:00.000 GMT-0000,135.511,135.763,135.416,135.612,34975.8096
22.01.2018 10:00:00.000 GMT-0000,135.616,135.796,135.585,135.652,35123.8296
22.01.2018 14:00:00.000 GMT-0000,135.652,136.089,135.611,136.053,44952.008700000006
22.01.2018 18:00:00.000 GMT-0000,136.053,136.144,135.980,135.998,28415.75
22.01.2018 22:00:00.000 GMT-0000,135.995,136.170,135.947,136.135,27176.3897
23.01.2018 02:00:00.000 GMT-0000,136.135,136.148,135.605,135.869,34626.4306
23.01.2018 06:00:00.000 GMT-0000,135.868,136.216,135.321,135.427,41860.1103
23.01.2018 10:00:00.000 GMT-0000,135.429,135.615,135.201,135.300,39378.0801
23.01.2018 14:00:00.000 GMT-0000,135.300,135.719,135.271,135.582,42425.9092
23.01.2018 18:00:00.000 GMT-0000,135.584,135.690,135.502,135.662,28761.6801
23.01.2018 22:00:00.000 GMT-0000,135.660,135.684,135.463,135.464,28350.2203
24.01.2018 02:00:00.000 GMT-0000,135.463,135.517,135.327,135.501,37299.7295
24.01.2018 06:00:00.000 GMT-0000,135.501,135.533,135.275,135.293,45300.7305
24.01.2018 10:00:00.000 GMT-0000,135.293,135.428,134.918,135.422,45596.0899
24.01.2018 14:00:00.000 GMT-0000,135.422,135.567,135.026,135.328,49042.4199
24.01.2018 18:00:00.000 GMT-0000,135.327,135.545,135.201,135.508,34883.251
24.01.2018 22:00:00.000 GMT-0000,135.510,135.715,135.366,135.539,31296.240700000002
25.01.2018 02:00:00.000 GMT-0000,135.540,135.603,135.435,135.589,43429.3496
25.01.2018 06:00:00.000 GMT-0000,135.591,135.594,135.253,135.519,54611.8095
25.01.2018 10:00:00.000 GMT-0000,135.519,136.069,135.042,135.905,47380.251
25.01.2018 14:00:00.000 GMT-0000,135.905,136.290,135.682,135.749,59822.3897
25.01.2018 18:00:00.000 GMT-0000,135.746,135.777,135.411,135.598,59119.9287
25.01.2018 22:00:00.000 GMT-0000,135.596,136.139,135.584,135.991,38728.5903
26.01.2018 02:00:00.000 GMT-0000,135.991,136.036,135.812,135.949,35430.870599999995
26.01.2018 06:00:00.000 GMT-0000,135.951,136.134,135.680,135.899,50849.5704
26.01.2018 10:00:00.000 GMT-0000,135.902,136.091,135.798,135.921,46004.418900000004
26.01.2018 14:00:00.000 GMT-0000,135.921,136.068,134.538,134.912,56694.9804
26.01.2018 18:00:00.000 GMT-0000,134.911,135.481,134.741,134.984,35552.8702
28.01.2018 22:00:00.000 GMT-0000,135.044,135.094,134.830,134.917,38664.3106
29.01.2018 02:00:00.000 GMT-0000,134.916,135.054,134.874,135.054,38024.69
29.01.2018 06:00:00.000 GMT-0000,135.054,135.341,134.943,135.024,46584.251
29.01.2018 10:00:00.000 GMT-0000,135.024,135.088,134.479,134.492,41093.7597
29.01.2018 14:00:00.000 GMT-0000,134.492,134.994,134.324,134.962,45202.75
29.01.2018 18:00:00.000 GMT-0000,134.962,135.014,134.874,134.908,28177.6294
29.01.2018 22:00:00.000 GMT-0000,134.905,134.968,134.716,134.812,28282.110099999998
30.01.2018 02:00:00.000 GMT-0000,134.811,134.998,134.375,134.375,41120.3496
30.01.2018 06:00:00.000 GMT-0000,134.375,134.771,134.129,134.700,46674.7001
30.01.2018 10:00:00.000 GMT-0000,134.703,135.205,134.657,135.114,43663.0195
30.01.2018 14:00:00.000 GMT-0000,135.115,135.168,134.829,135.005,53728.421
30.01.2018 18:00:00.000 GMT-0000,135.007,135.013,134.745,134.907,33933.04
30.01.2018 22:00:00.000 GMT-0000,134.895,135.341,134.825,135.064,31754.1304
31.01.2018 02:00:00.000 GMT-0000,135.062,135.330,135.014,135.184,39627.6895
31.01.2018 06:00:00.000 GMT-0000,135.181,135.403,135.132,135.348,47523.840899999996
31.01.2018 10:00:00.000 GMT-0000,135.384,135.799,135.300,135.782,36418.5898
